wav_id,발화문,감정,Angry,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
5e42a492189842034d9f7562,"응. 그나저나 이게 한 두번이 아니어서, 모두들 힘들어하고 있어.",Sadness,0,0,0,0,0,1,0
5e42a4ac9329cb02ef38a94c,일주일에 다섯 번. 매일 드시는 거나 마찬가지지. 밥도 안 드시고 술만 드시고 계셔.,Angry,1,0,0,0,0,0,0
5e42a4c39306c7039ddccce0,마음이 편해야 쉬지. 어떻게 해야하지? 나 진짜 열심히 했거든?,Sadness,0,0,0,0,0,1,0
5e42a4c90b3f160367c20a3c,들도 다 포기상태야. 이제는 아무도 그냥 걱정도 안하고 있어.,Angry,1,0,0,0,0,0,0
5e42a4f348600202f726fea4,내 잘못이지. 무능력한게 잘못이지.,Sadness,0,0,0,0,0,1,0
5e42a51e2b6c8802f2d85ce1,"집에 온 지 얼마나 됐다고, 상사한테 또 전화왔어.",Angry,1,0,0,0,0,0,0
5e42a53a0b3f160367c20a43,"아니, 내 밑에 들어온 신입도 있는데, 아니 왜 자꾸 나한테만 일을 시켜? 왜 그런거지?",Angry,1,0,0,0,0,0,0
5e42a5420b3f160367c20a46,해피가 어제 하늘 나라로 갔어. 집에 가기 싫어.,Sadness,0,0,0,0,0,1,0
5e42a5579306c7039ddccce7,아니. 인제 걔도 좀 늙었잖아. 시름시름 앓더니 갔어.,Sadness,0,0,0,0,0,1,0
5e42a55c189842034d9f7567,요즈음 말도 많잖아. 취직하기도 힘들고. 이직하는게 어디 쉽니?,Sadness,0,0,0,0,0,1,0
5e42a57248600202f726feaa,"울고불고 난리났지 뭐. 아, 눈만 마주쳐도 우니까 가기가 싫다.",Sadness,0,0,0,0,0,1,0
5e42a57c9329cb02ef38a952,다 똑같애. 털어놓을 사람도 없어. 이야기하면 뭐하니. 다들 내 편도 아닌데.,Sadness,0,0,0,0,0,1,0
5e42a59b2b6c8802f2d85ce5,응. 너한테라도 얘기하니까 좀 마음이 풀린다.,Sadness,0,0,0,0,0,1,0
5e42a5af189842034d9f7568,응. 그랬겠지. 그랬을 거야.,Sadness,0,0,0,0,0,1,0
5e42a63d189842034d9f756a,기다렸어. 내가 왜 기다리고 있지?,Angry,1,0,0,0,0,0,0
5e42a6519329cb02ef38a95a,연락이 될 리가 있어? 걘 맨날 연락도 잘 안돼.,Angry,1,0,0,0,0,0,0
5e42a6729329cb02ef38a95c,응 자주 그래. 약속 한 내가 바보 같애.,Angry,1,0,0,0,0,0,0
5e42a6849306c7039ddcccf2,"맨날 얘기하지? 근데 또 이러는 것이, 다시는 인제 약속 안해야겠어. 나 가야겠어.",Angry,1,0,0,0,0,0,0
5e42a7199306c7039ddcccf6,우리 아빠가 어제 또 다쳤어. 진짜 맨날 속상해 맨날.,Sadness,0,0,0,0,0,1,0
5e42a7569329cb02ef38a967,에 지진이 나서 정말 무서웠어.,Fear,0,0,1,0,0,0,0
5e42a7699329cb02ef38a968,"없는데, 아, 그 후유증이 생긴 것 같아.",Fear,0,0,1,0,0,0,0
5e42a79548600202f726febd,내 친구는 다리를 좀 다쳤고 다른 사람들도 좀 다친 사람이 있는 것 같아.,Sadness,0,0,0,0,0,1,0
5e42a7ca9329cb02ef38a969,"야, 퇴근한지 얼마 됐다고 회사에서 나 또 연락이 왔어.",Angry,1,0,0,0,0,0,0
5e42a8502b6c8802f2d85cf1,화장실에 누가 토해놨어!,Disgust,0,1,0,0,0,0,0
5e42a851189842034d9f757e,약속이 있어서 친구 기달리는데 아직 안왔어.,Angry,1,0,0,0,0,0,0
5e42a86c9329cb02ef38a96c,응. 세면대 위에 누가 토해놔서 고대로 있어. 물도 안내려가고.,Disgust,0,1,0,0,0,0,0
5e42a876189842034d9f757f,지금 벌써 세 시간 넘게 기다리고 혼자 고생을 하고 있어.,Angry,1,0,0,0,0,0,0
5e42a8889329cb02ef38a96e,"응. 정말 깜짝 놀랬지. 어후. 참 매너 없다, 정말.",Disgust,0,1,0,0,0,0,0
5e42a88e48600202f726feca,연락을 해봤는데 거의 다 왔다 그래놓고는 계속 안 오고 있어.,Angry,1,0,0,0,0,0,0
5e42a8a19329cb02ef38a96f,그래야될 거 같아. 진정 좀 시켜야 될 거 같애.,Disgust,0,1,0,0,0,0,0
5e42a8a80b3f160367c20a61,"응. 맨날 그러는 건 아닌데, 요즘 들어서 좀 자주 그러는 거 같애.",Angry,1,0,0,0,0,0,0
5e42a8aa48600202f726fecb,그래야겠어. 커피나 한 잔 하러 가자.,Neutral,0,0,0,0,1,0,0
5e42a8ba9306c7039ddccd05,"응. 말씀 드려야지. 그리고, 범인도 잡아야지. 다시는 못 그러게.",Angry,1,0,0,0,0,0,0
5e42a8c4189842034d9f7582,응. 어제도 얘기하고 그저께도 얘기했는데 말을 안들어.,Angry,1,0,0,0,0,0,0
5e42a9040b3f160367c20a63,나 그 사람이랑 헤어졌어.,Sadness,0,0,0,0,0,1,0
5e42a905189842034d9f7584,그 누구 누가 화장실에다 토하고 안 치우고 가 버렸어.,Disgust,0,1,0,0,0,0,0
5e42a91a9306c7039ddccd07,"오래 사귄 연인들이니깐, 권태기겠지.",Sadness,0,0,0,0,0,1,0
5e42a9339329cb02ef38a977,응. 정말 최악이지. 너도 1층 화장실 가지 말고 2층 화장실 써.,Disgust,0,1,0,0,0,0,0
5e42a9389306c7039ddccd0c,3년 전에 회사에서 만났지.,Sadness,0,0,0,0,0,1,0
5e42a94a189842034d9f7587,많이 싸우진 않았어. 하지만 요즘 들어서 자주 만나지는 못했거든.,Sadness,0,0,0,0,0,1,0
5e42a9579329cb02ef38a978,"응, 다른 층 쓰고 너도 1층 화장실은 절대 가지 마.",Disgust,0,1,0,0,0,0,0
5e42a9639306c7039ddccd0e,"이제 두 달 됐는데, 너무 보고 싶어.",Sadness,0,0,0,0,0,1,0
5e42a9892b6c8802f2d85d00,룸메이트와 너무 자주 싸우고 있어.,Angry,1,0,0,0,0,0,0
5e42a9ad9329cb02ef38a97a,한테 내가 따로 한 번 이야기해볼게. 너도 조심해.,Neutral,0,0,0,0,1,0,0
5e42a9bb0b3f160367c20a69,청소를 나 혼자만 하고 있어. 음식물 쓰레기도 막 버려대고.,Angry,1,0,0,0,0,0,0
5e42a9d19329cb02ef38a97b,어제는 막 소리지르면서 싸웠어.,Angry,1,0,0,0,0,0,0
5e42a9ed2b6c8802f2d85d07,고등학교 때 학교에서 만났지.,Angry,1,0,0,0,0,0,0
5e42a9fc2b6c8802f2d85d08,나도 그랬으면 좋겠어. 한 번 말해볼게.,Angry,1,0,0,0,0,0,0
5e42aa2b2b6c8802f2d85d0a,면접에서 또 떨어졌어.,Sadness,0,0,0,0,0,1,0
5e42aa430b3f160367c20a6d,집에 가는게 힘들어서 혼자 돌아다니고 있어.,Sadness,0,0,0,0,0,1,0
5e42aa5d48600202f726fed4,이번이 마지막이라고 생각했던 건데 다시 또 준비해야 하니 막막해.,Sadness,0,0,0,0,0,1,0
5e42aa749306c7039ddccd15,말씀드려야 될지 모르겠어. 집에 가서 말씀드리려고.,Sadness,0,0,0,0,0,1,0
5e42aa8b9329cb02ef38a980,너무 스트레스 받아서 밥도 넘어가지 않아.,Sadness,0,0,0,0,0,1,0
5e42aab29306c7039ddccd17,나는 잘하는게 하나도 없나봐.,Sadness,0,0,0,0,0,1,0
5e42aaea2b6c8802f2d85d0e,밤 새워 준비한 기획안을 퇴짜 맞았어.,Sadness,0,0,0,0,0,1,0
5e42ab1548600202f726fed7,일도 못하는데 일찍 퇴근이 되겠어? 참고 일해야지.,Sadness,0,0,0,0,0,1,0
5e42ab632b6c8802f2d85d11,밥 먹다가 갑자기 쓰러지는 거야. 응급실에 갔더니 마음의 준비를 하라고 하더라고.,Sadness,0,0,0,0,0,1,0
5e42ab7d48600202f726fed9,엄마가 많이 힘들어하셨어.,Sadness,0,0,0,0,0,1,0
5e42ab990b3f160367c20a7a,오늘 장례식을 준비하고 있어. 예쁘게 보내줘야지.,Sadness,0,0,0,0,0,1,0
5e42abb19329cb02ef38a986,뭐 그렇게 생각하고 싶은데 떠나보내기가 너무 힘드네.,Sadness,0,0,0,0,0,1,0
5e42abed0b3f160367c20a7d,벌써 한 시간 째 기다리고 있어. 전화도 안 받아!,Angry,1,0,0,0,0,0,0
5e42ac02189842034d9f7591,핸드폰이 꺼져있다는 거야. 미친 거 아니지?,Angry,1,0,0,0,0,0,0
5e42ac039329cb02ef38a987,해피가 어제 세상을 떠났어.,Sadness,0,0,0,0,0,1,0
5e42ac1c48600202f726fedc,지난번에도 늦길래 한바탕 싸웠지. 근데 오늘 또 그러고 있어!,Angry,1,0,0,0,0,0,0
5e42ac519306c7039ddccd1c,우리 아빠 어제 또 다치셨어.,Angry,1,0,0,0,0,0,0
5e42ac6648600202f726fedd,어제 술드시고 오다가 미끄러지신 거야. 그래서 응급실로 가셨지.,Angry,1,0,0,0,0,0,0
5e42ac7b2b6c8802f2d85d14,생명에는 지장은 없지만 아무래도 알콜 중독인 거 같애.,Angry,1,0,0,0,0,0,0
5e42ac919306c7039ddccd1d,하루도 빠짐없이 드시고 계셔! 이러다가 큰일 나겠어.,Angry,1,0,0,0,0,0,0
5e42ac982b6c8802f2d85d15,"마음이 너무 허전하고, 해피도 좋은 곳으로 갔을 거야.",Sadness,0,0,0,0,0,1,0
5e42accb48600202f726fede,퇴근한지 얼마나 됐다고 회사에서 또 전화가 왔어.,Angry,1,0,0,0,0,0,0
5e42ace148600202f726fee0,너무 그러는 거 같지. 이러다가 내가 그만둘 수도 있겠다는 생각이 드는거야!,Angry,1,0,0,0,0,0,0
5e42ad030b3f160367c20a81,"회사를 그만 두고 싶은데, 그만 둘 수가 없어, 지금은.",Sadness,0,0,0,0,0,1,0
5e42ad1a48600202f726fee3,다른 회사에 가도 똑같으면 어떡하지?,Fear,0,0,1,0,0,0,0
5e42ad320b3f160367c20a82,나몰라라 해. 나 혼자만 힘들어.,Sadness,0,0,0,0,0,1,0
5e42ad6e48600202f726fee7,어제 진짜 무서웠어!,Fear,0,0,1,0,0,0,0
5e42ad789306c7039ddccd21,맞어. 혼자 견뎌내려고 너무 힘들어. 힘들때마다 너한테 얘기할게.,Sadness,0,0,0,0,0,1,0
5e42ad7e9329cb02ef38a995,친구랑 밥 먹다가 갑자기 지진이 난 거야!,Fear,0,0,1,0,0,0,0
5e42ad920b3f160367c20a83,친구가 다쳐서 응급실에 갔다왔어.,Sadness,0,0,0,0,0,1,0
5e42ada82b6c8802f2d85d1f,친구 한 명이 발목을 다쳤어. 응급실에 가서 잠깐 보고 왔어.,Sadness,0,0,0,0,0,1,0
5e42adc30b3f160367c20a85,병원에 가는 것도 이제 무섭다.,Fear,0,0,1,0,0,0,0
5e42ade79306c7039ddccd25,으 화장실에 누가 토해놓고 치우질 않았어.,Disgust,0,1,0,0,0,0,0
5e42ae25189842034d9f759d,다른 층 화장실 가는 것도 이제 무서워.,Disgust,0,1,0,0,0,0,0
5e42ae3b2b6c8802f2d85d24,토할 거 같애. 약을 먹어야 될 거 같애.,Disgust,0,1,0,0,0,0,0
5e42afcb9306c7039ddccd38,우리 아빠가 어제 또 다쳤어.,Sadness,0,0,0,0,0,1,0
5e42afe32b6c8802f2d85d30,계단에서 넘어져갖고 다치신 거야. 지금은 병원에 입원해 있어.,Sadness,0,0,0,0,0,1,0
5e42aff82b6c8802f2d85d33,"응. 다행히 생명에는 지장이 없는데, 병원에 입원해 계셔야 된대.",Neutral,0,0,0,0,1,0,0
5e42b03b48600202f726fef6,많이 속상하지? 술을 평소에 자주 드셔.,Sadness,0,0,0,0,0,1,0
5e42b05c9306c7039ddccd3d,가족끼리 회의 한 번 해서 아빠를 술 안 먹게 만들려고.,Sadness,0,0,0,0,0,1,0
5e42b14d0b3f160367c20aa2,"어. 지금 아무 생각도 안 나. 그냥 일방적으로 까였어, 내가.",Sadness,0,0,0,0,0,1,0
5e42b1989306c7039ddccd4b,친구 소개로 만났는데 2년 전에 너무 예뻐서 내가 먼저 대쉬했지.,Sadness,0,0,0,0,0,1,0
5e42b1f99329cb02ef38a9be,나 룸메이트랑 진짜 자주 싸워. 아마 룸메이트를 그만 해야 될거 같애.,Angry,1,0,0,0,0,0,0
5e42b21548600202f726ff08,"음식물 쓰레기도 제때 안 버리고, 방도 어질러 놓고, 아무튼 생활패턴도 너무 안 맞아.",Angry,1,0,0,0,0,0,0
5e42b28048600202f726ff0d,잠깐 고쳐지는 듯 하다가 다시 돌아가더라고. 안 될 거 같아.,Angry,1,0,0,0,0,0,0
5e42b2dc9329cb02ef38a9c3,고등학교 동창이었는데 이렇게까지 안맞을줄 몰랐지.,Angry,1,0,0,0,0,0,0
5e42b2f29329cb02ef38a9c4,같이 사는게 너무 힘드니까 그 방법밖에 생각이 안나.,Angry,1,0,0,0,0,0,0
5e42b34a9329cb02ef38a9c9,두달전에 결국 헤어졌어.,Sadness,0,0,0,0,0,1,0
5e42b3649329cb02ef38a9cb,걔가 바람이 나버렸어. 그래서 헤어지게 됐어.,Sadness,0,0,0,0,0,1,0
5e42b38a2b6c8802f2d85d4d,"한 달 전에 내가 얘기했었거든. 청소 좀 하라고. 그래서 조금 고쳐지는가 싶더만, 지금도 똑같애, 근데.",Angry,1,0,0,0,0,0,0
5e42b3979306c7039ddccd61,고등학교 동창이었는데 내가 알던 걔가 맞나 싶어.,Sadness,0,0,0,0,0,1,0
5e42b3b0189842034d9f75c8,평소에는 너무 사이 좋고 좋았어. 문제 없었어.,Sadness,0,0,0,0,0,1,0
5e42b3f548600202f726ff18,나 오늘 또 면접 떨어졌어.,Sadness,0,0,0,0,0,1,0
5e42b4059306c7039ddccd67,한강대로. 너무 슬퍼. 길거리 위에서 터벅터벅 걷고 있어.,Sadness,0,0,0,0,0,1,0
5e42b4410b3f160367c20ac1,아직 부모님 몰라. 부모님 알게 되면 어떻게 될지 너무 막막하고 슬퍼!,Sadness,0,0,0,0,0,1,0
5e42b4832b6c8802f2d85d57,"으, 화장실에 누가 토하고 안치웠어, 어제.",Disgust,0,1,0,0,0,0,0
5e42b48a9329cb02ef38a9d4,나는 왜 이렇게 잘하는게 하나도 없을까?,Sadness,0,0,0,0,0,1,0
5e42b4da2b6c8802f2d85d5b,"정말 최악이다! 몰라, 아직도 그대로 있을걸?",Disgust,0,1,0,0,0,0,0
5e42b4f0189842034d9f75d3,내일까지 다시 해가야돼서 밖에 쉴 시간이 없어.,Sadness,0,0,0,0,0,1,0
5e42b4f3189842034d9f75d4,엄청 놀랬어. 들어가자마자 있었거든. 세면대 위에도 있었거든? 어우 그래서 들어가지도 못했어.,Disgust,0,1,0,0,0,0,0
5e42b50b0b3f160367c20acc,내일까지 해야돼서 일찍 퇴근할 수 없을 거 같아.,Sadness,0,0,0,0,0,1,0
5e42b54e48600202f726ff21,"그리 안해도 관리하는 분한테 얘기는 해놨어. 그런데 그 관리하는 분도 무슨 고생이냐? 어휴, 조금 깨끗하게 쓰면 좋으련만.",Disgust,0,1,0,0,0,0,0
5e42b5512b6c8802f2d85d60,퇴근한지 얼마나 됐다고 회사에서 또 연락이 왔어.,Angry,1,0,0,0,0,0,0
5e42b5639329cb02ef38a9dd,다닐 수 없을 것 같아. 퇴사하고 싶어!,Angry,1,0,0,0,0,0,0
5e42b5779306c7039ddccd77,"이직을 하자니 월급 때문에 그만 두지도 못 하겠고, 맨날 나한테만 일 시키니까 스트레스 받아.",Angry,1,0,0,0,0,0,0
5e42b5a8189842034d9f75d9,털어놓을 사람이 없다. 힘들어.,Sadness,0,0,0,0,0,1,0
5e42b623189842034d9f75db,15년 동안 키워서 나이가 너무 많이 돼서 하늘 나라로 갔어.,Sadness,0,0,0,0,0,1,0
5e42b6499329cb02ef38a9e3,들도 힘들어하고 나도 너무 힘들어.,Sadness,0,0,0,0,0,1,0
5e42b65e9329cb02ef38a9e4,응. 이제 해야지.,Sadness,0,0,0,0,0,1,0
5e42b6719329cb02ef38a9e5,고마워. 힘 낼게.,Sadness,0,0,0,0,0,1,0
5e42b701189842034d9f75e4,나 면접 또 떨어졌어.,Sadness,0,0,0,0,0,1,0
5e42b74c189842034d9f75e9,다른 회사 준비해야지. 근데 또 떨어지면 어떡하지?,Sadness,0,0,0,0,0,1,0
5e42b7680b3f160367c20ae0,한테 어떻게 얘기를 해. 모르시지. 바로 준비해야 겠다. 다른 회사 빨리 준비해서 수습을 해야겠다.,Sadness,0,0,0,0,0,1,0
5e42b8102b6c8802f2d85d72,나는 잘하는게 하나도 없나봐.,Sadness,0,0,0,0,0,1,0
5e42b82a9306c7039ddccd8f,내가 몸관리를 못해서 그래 감기가 걸려서 제대로 일을 못했다고 쳐도 내 나름대로 진짜 열심히 했거든? 근데 결과가 또 이거네.,Sadness,0,0,0,0,0,1,0
5e42b831189842034d9f75f6,어제 저녁에 진짜 무서웠어.,Fear,0,0,1,0,0,0,0
5e42b85148600202f726ff3a,식당에서 밥 먹고 있었는데 지진이 났었거든.,Fear,0,0,1,0,0,0,0
5e42b877189842034d9f75f9,왜그러지? 진짜 열심히 한거거든? 아니 제대로 가르쳐주기라도 하던가. 차근차근 짚어주시던가. 그럼 내가 좀 달라지지 않을까?,Sadness,0,0,0,0,0,1,0
5e42b8949329cb02ef38a9f3,친구가 다리를 다쳐서 병원에 입원했어 지금.,Fear,0,0,1,0,0,0,0
5e42b8c9189842034d9f75fa,일찍 퇴근하면 술이라도 마실까? 술한잔 해야겠다.,Sadness,0,0,0,0,0,1,0
5e42b8f4189842034d9f75fe,회사에서 퇴근하고 집에서 쉬고 있는데 또 연락 왔어!,Angry,1,0,0,0,0,0,0
5e42b9169329cb02ef38a9fe,나도 몰라! 그래도 다녀야되지 않겠나.,Angry,1,0,0,0,0,0,0
5e42b9579329cb02ef38aa06,이직을 생각 안해본건 아닌데 그래도 계속 다녀야되지 않을까?,Sadness,0,0,0,0,0,1,0
5e42b9770b3f160367c20af5,"아, 갑자기 그러네. 어떡해. 너무 보고 싶어. ",Sadness,0,0,0,0,0,1,0
5e42b97b2b6c8802f2d85d7f,아니. 털어놓을 사람이 아무도 없어. 그래서 더 답답하고 어떻게 해야될 지 모르겠네.,Sadness,0,0,0,0,0,1,0
5e42b9a49329cb02ef38aa0a,그래 알았어. 너한테는 꼭 얘기할게.,Sadness,0,0,0,0,0,1,0
5e42b9c748600202f726ff4d,장례는 진행했어. 마지막 가는길이 너무 힘들어보여서 하늘나라에서는 해피가 조금 더 행복했으면 좋겠다.,Sadness,0,0,0,0,0,1,0
5e42ba09189842034d9f760e,그곳에서는 해피가 안아프고 행복했으면 좋겠다. 많이 보고싶을 거야.,Sadness,0,0,0,0,0,1,0
5e42ba610b3f160367c20afb,오. 괜찮지. 대처 요령을 알아둬야 될 거 같애.,Fear,0,0,1,0,0,0,0
5e42ba8f9329cb02ef38aa12,하. 약속이 있어서 친구를 기다리고 있는데 아직도 안왔어.,Angry,1,0,0,0,0,0,0
5e42bac39306c7039ddccdb2,말이 돼? 아니 매번 약속을 잡으면 어떻게 똑같이 이렇게 한시간씩 늦을 수가 있지?,Angry,1,0,0,0,0,0,0
5e42bacc2b6c8802f2d85d90,우리 아빠 어제 또 넘어져서 또 다쳤어.,Sadness,0,0,0,0,0,1,0
5e42bae82b6c8802f2d85d92,아니 약속이라는건 서로가 정하는거잖아. 나혼자 정하는거 아니잖아. 연락 했지. 했는데 잘 안받네.,Angry,1,0,0,0,0,0,0
5e42bafc9306c7039ddccdb4,응. 몇바늘 좀 꼬매고 말았지 뭐. 그래도 한 두 번도 아니고 너무 걱정되고 이젠 화가 나.,Angry,1,0,0,0,0,0,0
5e42bb250b3f160367c20b01,한 번 꼴로 마시고 그 때마다 다치고 들어와. 얼마나 화가 나겠냐? 내가.,Angry,1,0,0,0,0,0,0
5e42bba19329cb02ef38aa1b,내 고등학교 동창이 약속을 맨날 어겨! 지금도 또 기다리고 있어.,Angry,1,0,0,0,0,0,0
5e42bbd42b6c8802f2d85d9b,분에서 한시간은 기본이야.,Angry,1,0,0,0,0,0,0
5e42bbd89306c7039ddccdbb,나 결국 헤어졌어.,Sadness,0,0,0,0,0,1,0
5e42bbf29329cb02ef38aa1e,너무 오래 돼서 헤어진 거 같아.,Sadness,0,0,0,0,0,1,0
5e42bbfd2b6c8802f2d85d9d,우리 아빠 어제 또 다쳤어.,Angry,1,0,0,0,0,0,0
5e42bc10189842034d9f761f,친구에게 소개 받아서 만났지.,Sadness,0,0,0,0,0,1,0
5e42bc150b3f160367c20b07,"술 먹다가 또 넘어졌지 뭐. 아, 이게 하루 이틀도 아니고. 어쩌면 좋냐?",Angry,1,0,0,0,0,0,0
5e42bc1a189842034d9f7620,자주 그래. 습관인가봐.,Angry,1,0,0,0,0,0,0
5e42bc3b189842034d9f7621,응. 생명엔 지장이 없지. 근데 조금만 더 심해지면 진짜 위험할 거 같애.,Sadness,0,0,0,0,0,1,0
5e42bc6b2b6c8802f2d85da0,청소도 안하고 정말 더러워. 사람들 다 보고 있어.,Angry,1,0,0,0,0,0,0
5e42bcae0b3f160367c20b0b,이거 보고 나니까 밥맛이 다 떨어졌어.,Disgust,0,1,0,0,0,0,0
5e42bcaf9329cb02ef38aa24,그대로 있어.,Disgust,0,1,0,0,0,0,0
5e42bcd49306c7039ddccdc5,퇴근한지 얼마나 됐다고 회사에서 또 연락이 왔다.,Angry,1,0,0,0,0,0,0
5e42bcd59329cb02ef38aa25,화장실 써야하는데 빨리 청소해줬으면 좋겠다.,Disgust,0,1,0,0,0,0,0
5e42bce0189842034d9f7625,응. 속이 너무 안 좋은 것 같아.,Disgust,0,1,0,0,0,0,0
5e42bce7189842034d9f7626,룸메이트와 요즘 너무 자주 싸워.,Angry,1,0,0,0,0,0,0
5e42bce99306c7039ddccdc6,그러니까 미친거지. 아주 아니 내가 일찍온것도 아니야. 근데 아 진짜 가기싫다.,Angry,1,0,0,0,0,0,0
5e42bd009329cb02ef38aa28,"집을 너무 더럽게 쓰는데, 청소도 하지도 않아.",Angry,1,0,0,0,0,0,0
5e42bd169329cb02ef38aa29,화를 내도 그때 뿐이야. 또 다시 어지럽히고 청소를 안해.,Angry,1,0,0,0,0,0,0
5e42bd332b6c8802f2d85daa,나 결국 헤어졌어.,Sadness,0,0,0,0,0,1,0
5e42bd4a9329cb02ef38aa2c,정말 따로 살고 싶다. 얘가 이렇게 더러운지 몰랐어.,Angry,1,0,0,0,0,0,0
5e42bd5b189842034d9f7627,이제 내가 싫어졌대. 다른 사람이 좋나봐.,Sadness,0,0,0,0,0,1,0
5e42bd699329cb02ef38aa2d,응. 나도 누군가에게 얘기를 해야지. 마음이 좀 편안해 질 거 같애. 아니면 내 마음이 언제 터질지 모를 거 같애.,Sadness,0,0,0,0,0,1,0
5e42bd932b6c8802f2d85dae,나 면접 또 떨어졌어.,Sadness,0,0,0,0,0,1,0
5e42bda69306c7039ddccdc7,지금 밖이야. 힘이 없다.,Sadness,0,0,0,0,0,1,0
5e42bdb09306c7039ddccdc8,항상 잘해주었는데 다른 사람이 생기니 이제 내 모든 것이 싫은가봐.,Sadness,0,0,0,0,0,1,0
5e42bdc29329cb02ef38aa31,어. 지금 공채 시즌 마지막 회사여서 다음 시즌을 준비해야 될 거 같애.,Sadness,0,0,0,0,0,1,0
5e42bdd09329cb02ef38aa32,이제 한 달 되었어.,Sadness,0,0,0,0,0,1,0
5e42bddd9306c7039ddccdca,진짜 심한 지진 못느꼈어?,Fear,0,0,1,0,0,0,0
5e42bde49329cb02ef38aa33,부모님이 걱정할까봐 말도 못하겠어. 마음이 너무 안좋다.,Sadness,0,0,0,0,0,1,0
5e42bdf52b6c8802f2d85daf,친구랑 밥먹고 있었거든. 우와 진짜 전쟁터가 따로 없더라.,Fear,0,0,1,0,0,0,0
5e42be079329cb02ef38aa34,시험에 떨어지니 입맛도 잃은 거 같애. 밥 생각은 없어.,Sadness,0,0,0,0,0,1,0
5e42be119306c7039ddccdcb,밥먹고 있는데 갑자기 지진이 났어.,Fear,0,0,1,0,0,0,0
5e42be269329cb02ef38aa35,나는 괜찮은데 같이 있던 친구가 발목이 다쳤어.,Sadness,0,0,0,0,0,1,0
5e42be53189842034d9f7628,어. 아프면 바로 병원가야지. 진짜 우리나라에는 지진이 없을거라 생각했는데 이젠 그것도 아니다.,Fear,0,0,1,0,0,0,0
5e42be562b6c8802f2d85db2,그러니까. 아직 마음이 두근두근 해. 너무 놀래서 말이야.,Fear,0,0,1,0,0,0,0
5e42be6d2b6c8802f2d85db3,나는 잘 하는게 없나봐.,Sadness,0,0,0,0,0,1,0
5e42be880b3f160367c20b12,"어. 기획서 제출했는데, 상사에게 까였어.",Sadness,0,0,0,0,0,1,0
5e42bea89329cb02ef38aa38,계속 다녀야되는데 너무 야근도 많고 힘들어.,Sadness,0,0,0,0,0,1,0
5e42bea99329cb02ef38aa39,누가 화장실에 토하고 안치웠어.,Disgust,0,1,0,0,0,0,0
5e42bec29306c7039ddccdcd,이직을 하기엔 내 스펙이 아직 조금 더 경험을 쌓아야 될 거 같애.,Sadness,0,0,0,0,0,1,0
5e42bee1189842034d9f7629,아니. 없으니까 너한테 이렇게 털어놓지.,Sadness,0,0,0,0,0,1,0
5e42bee22b6c8802f2d85db6,지금 감기라서 나갈 힘도 없어.,Sadness,0,0,0,0,0,1,0
5e42beeb48600202f726ff65,내가 보고 좀 치워볼까라고 생각을 해봤는데 안되겠더라고. 내가 토하겠어.,Disgust,0,1,0,0,0,0,0
5e42befb0b3f160367c20b13,고마워. 너가 있어서 정말 다행이야. 이렇게 이야기라도 하니까 좀 풀린다.,Sadness,0,0,0,0,0,1,0
5e42bf05189842034d9f762a,지금 상사가 화가 너무 많이 나서 일찍 퇴근하긴 눈치보여.,Sadness,0,0,0,0,0,1,0
5e42bf28189842034d9f762b,정말 내 잘못이 아닌 걸까? 너무 힘들다.,Sadness,0,0,0,0,0,1,0
5e42bf299306c7039ddccdce,우리 아빠 어제 또 다쳤어.,Sadness,0,0,0,0,0,1,0
5e42bf3c48600202f726ff68,또 술이지. 술 먹고 계단에서 넘어졌지.,Angry,1,0,0,0,0,0,0
5e42bf550b3f160367c20b14,응. 조금 다치셨어. 근데 우리는 너무 화가 나. 이해가 안돼.,Angry,1,0,0,0,0,0,0
5e42bf5e48600202f726ff69,어제 해피가 세상을 떠났어.,Sadness,0,0,0,0,0,1,0
5e42bf6a0b3f160367c20b15,"지금 뭘 마시면 더 속이 안 좋을 거 같고, 청소 하시는 분한테 좀 치워달라고 부탁을 드려야되겠어.",Disgust,0,1,0,0,0,0,0
5e42bf712b6c8802f2d85dba,어. 아파서 병원에 갔더니 좀 괜찮나 싶었어. 근데 갑자기.,Sadness,0,0,0,0,0,1,0
5e42bf8b48600202f726ff6a,"엄마도 얘기하고 나도 얘기하는데, 잔소리로만 들어.",Angry,1,0,0,0,0,0,0
5e42bf930b3f160367c20b16,"응. 관리하시는 분한테도 말씀을 드려야지. 아, 토하겠다. 바람이나 좀 쐬야지.",Disgust,0,1,0,0,0,0,0
5e42bfb99306c7039ddccdcf,응. 장례식은 잘 치뤄줬어.,Sadness,0,0,0,0,0,1,0
5e42bfbc189842034d9f762d,약속이 있어서 친구 기다리고 있는데 아직도 안왔어.,Angry,1,0,0,0,0,0,0
5e42bfdb48600202f726ff6c,지금 한 시간 째야. 연락도 안 돼.,Angry,1,0,0,0,0,0,0
5e42bfef0b3f160367c20b17,"전화도 해보고 문자도 해봤는데, 연락이 닿지를 않아.",Angry,1,0,0,0,0,0,0
5e42c02d2b6c8802f2d85dbb,약속이 있어서 친구를 기다리는데 아직도 안와.,Angry,1,0,0,0,0,0,0
5e42c03048600202f726ff6e,일찍 약속도 잡아보고 내가 그냥 가버리기도 하고 했는데 안고쳐져.,Angry,1,0,0,0,0,0,0
